2,3,Tue May 16 10:36:00 CEST 2017,NSGAII,NullMutation,BLXAlphaCrossover
1,1,1058,-5.399006169534723,-6.596594065309553,35.745861683983556,8.296097150076914,35.745861683983556
1,2,1106,-6.135757494001633,-3.350184269055812,40.99770429425301,5.418063016056628,40.99770429425301
1,3,970,-5.384220061494014,2.37309564933714,26.616730021257467,-0.6809856185901326,26.616730021257467
1,4,1,0.7075789115272082,3.709386167867427,-3.2087182518293984,-5.063175623631031,-3.2087182518293984
1,5,997,-5.243275867657959,-1.6424872265890889,29.13442905095342,3.264125160418068,29.13442905095342
1,6,681,-1.932641608305186,-4.30479576507877,8.039899351231226,4.271116569231363,8.039899351231226
1,7,609,-2.317227012599055,0.25662777517395785,5.112913252744783,-0.09801426887443032,5.112913252744783
1,8,601,-1.8715438993993425,-1.3527156143959704,4.855392181774867,1.2884875640956417,4.855392181774867
1,9,388,3.000404579161046,1.6145912025798914,7.387836436070682,-4.114793492160414,7.387836436070682
1,10,773,-2.7590900905601448,-5.732241221463001,13.344819349290189,6.111786266743073,13.344819349290189
1,11,1045,-5.434775931746548,-5.070101262805787,34.60689069109734,6.7874892286790605,34.60689069109734
1,12,783,-3.4322535023249623,-2.0633870290774867,13.843751133299456,2.779513780239968,13.843751133299456
1,13,523,-1.5217620971128216,0.2934052634487516,2.022354616760461,-0.5325242148923408,2.022354616760461
1,14,835,-4.5384091483013105,3.9408167504923686,16.65634084689266,-2.6716121763417133,16.65634084689266
1,15,680,2.785205693830953,-0.2802330583852948,8.037603815333656,-2.1123697885301818,8.037603815333656
1,16,832,-3.185705611264966,-6.204392211614946,16.35311245326004,6.7972450172474295,16.35311245326004
1,17,865,3.757573403410472,-4.5998223623519054,18.719180244369664,1.7210356606466695,18.719180244369664
1,18,530,-1.334195015241554,-0.5541418693328097,2.3342182080282203,0.22123937695358675,2.3342182080282203
1,19,818,-3.4026300488748937,-4.1896649523710945,15.767556201877456,4.890979976808541,15.767556201877456
1,20,507,-0.005753007731528648,-1.6116122502007597,1.6116453472987187,0.614488754066524,1.6116453472987187
1,21,581,-0.5339448766744033,-3.842632943636091,4.127730074962935,3.1096053819732923,4.127730074962935
1,22,616,0.8386648234077612,-4.647231269862968,5.350589955884539,3.2278988581590875,5.350589955884539
1,23,376,0.8886866619771236,2.043009300092738,-1.2532453169166953,-3.4873526310812997,-1.2532453169166953
1,24,15,3.7291395143508943,2.11859078616275,11.787890731330474,-4.983160543338197,11.787890731330474
1,25,560,-2.1701217233608263,1.457626794775532,3.251801499427031,-1.3725659330951188,3.251801499427031
1,26,859,3.8159637208201715,-3.668659243198828,18.230238361814557,0.7606773827887423,18.230238361814557
1,27,649,0.07689888738428863,-6.699273501521694,6.705186940402636,5.66082405782955,6.705186940402636
1,28,383,-0.8996856446171764,1.80698056651587,-0.9975463073856459,-2.357137744207282,-0.9975463073856459
1,29,1017,-5.002126772432657,-6.451583742399034,31.472855989886586,7.952647128615363,31.472855989886586
1,30,978,-5.226651511160342,-0.21302108826005473,27.530907107374745,1.8263468438402257,27.530907107374745
1,31,414,-0.7305849898171761,0.956816284741631,-0.42306185739546776,-1.591523789833043,-0.42306185739546776
1,32,1,3.8688945739614518,3.920995713433653,11.04734951099471,-6.855443000414379,11.04734951099471
1,33,486,-2.2118629877845724,3.8027334408411377,1.0896044358901573,-3.6968019469488516,1.0896044358901573
1,34,907,-4.773101339902868,1.4135830489148393,21.368913352067715,-0.027032378963405268,21.368913352067715
1,35,1035,-5.305642344742868,-5.3810294284518925,33.530870118780484,7.033850600823326,33.530870118780484
1,36,1057,-5.849469720868134,-1.2257922671665744,35.442088282519705,3.1505271276006415,35.442088282519705
1,37,1153,-6.756071496996968,-5.818564232032645,51.4630663045675,8.19659998053113,51.4630663045675
1,38,448,1.1193441147574639,0.9565742100708805,0.29635703717129,-2.5162462674496124,0.29635703717129
1,39,705,-1.8345128752007103,-5.8512158945356525,9.21665338381283,5.768472332136008,9.21665338381283
1,40,839,-4.505863172846254,3.3636571950070113,16.939145737405102,-2.110725608583884,16.939145737405102
1,41,907,-3.864452053766133,-6.25738119327231,21.191370869129592,7.189607220155377,21.191370869129592
1,42,560,-0.6838707677644837,-2.770965506239989,3.2386447332427735,2.112900890122231,3.2386447332427735
1,43,642,-0.907284244181402,-5.312661111919658,6.135825811659476,4.766303234010358,6.135825811659476
1,44,735,3.0638440677233127,-1.7369617634964323,11.124102234819766,-0.7949602703652241,11.124102234819766
1,45,1147,-6.705080158852782,-2.6964761110588444,47.6545760477001,5.0490161904852355,47.6545760477001
1,46,920,-4.414450036484368,-2.826073986826377,22.313443111443213,4.033299005068561,22.313443111443213
1,47,836,3.2999381715434932,-5.832700026204714,16.722291962214527,3.1827309404329673,16.722291962214527
1,48,770,-2.626626860948684,-6.260303096090568,13.159471762747703,6.57361652656491,13.159471762747703
1,49,746,2.4195958749873583,-5.889561187709722,11.744005385965561,3.679763250216043,11.744005385965561
